Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Bins,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
19450203,2014-08-04 00:00:00,Cozy apartment in Bushwick,Brooklyn,Apartment,G,60,Shared room,11237,2,1,1,100,60
19536090,2014-08-05 00:00:00,Labor Day Special 1rm/priv bath!,Manhattan,Apartment,O,100,Private room,10032,2,1,1,100,100
19727833,2014-08-09 00:00:00,"Clean, Safe and Tidy in NYC.",Manhattan,Apartment,N,95,Shared room,10021,2,1,18,100,98
19931282,2014-08-12 00:00:00,Amazing 1 Bed. 10 min to Manhattan!,Queens,Apartment,K,80,Entire home/apt,11103,2,1,4,100,80
19931282,2014-08-12 00:00:00,Bright & Modern 1 Bed. Apartment,Queens,Apartment,M,90,Entire home/apt,11105,2,1,2,100,90
20707717,2014-08-29 00:00:00,Luxury Master BR/private bath!,Queens,Apartment,O,100,Private room,11105,2,1,1,100,100
21022694,2014-09-06 00:00:00,Awesome Private room with 2 Beds,Brooklyn,Apartment,K,80,Private room,11249,2,1,20,100,82
21022694,2014-09-06 00:00:00,Balcony Luxury Private Room,Brooklyn,Apartment,K,80,Private room,11249,2,1,38,100,83
21022694,2014-09-06 00:00:00,Delightful Luxury Private Room,Brooklyn,Apartment,K,80,Private room,11249,2,1,22,100,80
21257296,2014-09-12 00:00:00,Central Park North,Manhattan,Apartment,K,80,Entire home/apt,10026,2,1,2,100,80
21466891,2014-09-17 00:00:00,Cozy Apartment - Manhattan - Harlem,Manhattan,Apartment,K,80,Entire home/apt,10037,2,1,1,100,80
22305652,2014-10-08 00:00:00,Prime Located Studio near Columbia,Manhattan,Apartment,K,80,Entire home/apt,10027,2,1,67,100,82
23582478,2014-11-10 00:00:00,A cozy studio in a warm Brownstone,Brooklyn,Apartment,G,60,Entire home/apt,11221,2,1,1,100,60
23582478,2014-11-10 00:00:00,Come experience the heart of NY.,Brooklyn,Apartment,J,75,Entire home/apt,11221,2,1,9,100,77
23918852,2014-11-19 00:00:00,Two Bedrooms and Large Backyard,Brooklyn,Apartment,O,100,Entire home/apt,11205,2,1,2,100,100
24724626,2014-12-11 00:00:00,Specious studio / Best Location NY,Manhattan,Apartment,K,80,Entire home/apt,10003,2,1,30,100,80
26804885,2015-01-27 00:00:00,Quaint Madison Ave Apt,Manhattan,Apartment,O,100,Entire home/apt,10029,2,1,3,100,100
26807866,2015-01-27 00:00:00,HUGE 1 Bedroom in Sunnyside,Queens,Apartment,O,100,Entire home/apt,11104,2,1,7,100,100
26951283,2015-01-30 00:00:00,Comfy 1 Bedroom Apt with Guest Room,Brooklyn,Apartment,K,80,Entire home/apt,11215,2,1,1,100,80
26975156,2015-01-30 00:00:00,Cozy East Harlem 1BD,Manhattan,Apartment,O,100,Entire home/apt,10035,2,1,1,100,100
27050244,2015-02-01 00:00:00,Sunny Studio in Hell's Kitchen,Manhattan,Apartment,N,95,Entire home/apt,10019,2,1,8,100,95
31104121,2015-04-12 00:00:00,Cozy 1 Bedroom apartment fitting 4,Brooklyn,Apartment,M,90,Entire home/apt,11238,2,1,5,100,92
31614694,2015-04-20 00:00:00,Cozy 1BD in a cool neighborhood.,Queens,Apartment,M,90,Entire home/apt,11106,2,1,14,100,91
32252422,2015-04-30 00:00:00,"A Spacious, Comfy & Homelike Stay!",Brooklyn,Apartment,O,100,Entire home/apt,11236,2,1,1,100,100
32443245,2015-05-02 00:00:00,ALI,Manhattan,Apartment,K,80,Shared room,10001,2,1,1,100,80
32620691,2015-05-04 00:00:00,Cozy private room by the ocean,Brooklyn,Apartment,M,90,Private room,11235,2,1,10,100,94
35606248,2015-06-12 00:00:00,HUGE LOFT Z- 2 BEDS- 10 MIN TO CITY,Brooklyn,Apartment,N,95,Private room,11237,2,1,6,100,97
37889412,2015-07-08 00:00:00,Large and sunny bedroom with view,Manhattan,Apartment,O,100,Private room,10011,2,1,5,100,100
39626984,2015-07-26 00:00:00,Heights Home Away From Home,Manhattan,Apartment,O,100,Entire home/apt,10031,2,1,2,100,100
39639169,2015-07-26 00:00:00,Classic 1BR Brownstone w/ Backyard,Brooklyn,Apartment,K,80,Entire home/apt,11233,2,1,1,100,80
15681707,2014-05-18 00:00:00,Luxurious Brooklyn Getaway!,Brooklyn,Bed & Breakfast,M,90,Entire home/apt,11233,2,1,19,100,94
1018472,2011-08-25 00:00:00,Charming Housebarge w/ outside deck,Brooklyn,Boat,N,95,Entire home/apt,11235,2,1,56,100,95
1469036,2011-12-04 00:00:00,Cozy Harlem Brownstone-Top Floor,Manhattan,House,M,90,Private room,10027,2,1,3,100,93
1559494,2012-01-02 00:00:00,Room 2 - Comfy and Quiet @TWBGH,Brooklyn,House,M,90,Private room,11211,2,1,45,100,92
1763729,2012-02-16 00:00:00,Spacious Brooklyn Brownstone,Brooklyn,House,O,100,Entire home/apt,11216,2,1,1,100,100
6445684,2013-05-17 00:00:00,"Private, cozy,  one br apt for 2-4",Brooklyn,House,N,95,Entire home/apt,11236,2,1,33,100,96
10212438,2013-11-23 00:00:00,Turn of the Century Colonial Home,Staten Island,House,M,90,Private room,10314,2,1,22,100,92
10384906,2013-12-02 00:00:00,Two beds A room,Brooklyn,House,G,60,Private room,11220,2,1,3,100,60
11168804,2014-01-10 00:00:00,Private Rooms in 1894 Victorian,Brooklyn,House,M,90,Private room,11226,2,1,2,100,90
14324265,2014-04-15 00:00:00,Little sexy house 10 min to city,Brooklyn,House,L,85,Entire home/apt,11206,2,1,26,100,87
19513109,2014-08-05 00:00:00,Family Suite with Private Room,Brooklyn,House,M,90,Private room,11221,2,1,4,100,90
25052740,2014-12-21 00:00:00,2 Bdrms in 3 Bdrm Lovely Brownstone,Brooklyn,House,O,100,Entire home/apt,11206,2,1,3,100,100
25968714,2015-01-11 00:00:00,Studio sized private room with Bath,Queens,House,M,90,Private room,11372,2,1,5,100,92
31102831,2015-04-12 00:00:00,Peaceful Rm in Brooklyn Brownstone,Brooklyn,House,O,100,Private room,11217,2,1,6,100,100
148891,2010-06-21 00:00:00,Entire Modern Loft with Balcony,Brooklyn,Loft,M,90,Entire home/apt,11206,2,1,55,100,90
17727305,2014-07-06 00:00:00,Location Location Location!!!,Brooklyn,Townhouse,M,90,Private room,11201,2,1,7,100,94
60787,2009-12-07 00:00:00,Large 2 BR apt in quiet brownstone,Brooklyn,Apartment,M,90,Entire home/apt,11233,3,1,51,100,92
87773,2010-03-03 00:00:00,The Stuydio Modern and Light Filled,Brooklyn,Apartment,M,90,Entire home/apt,11233,3,1,116,100,94
9351405,2013-10-10 00:00:00,Sweet Broadway Apt! Superduper Deal,Manhattan,Apartment,J,75,Entire home/apt,0,3,1,5,100,76
428210,2011-03-07 00:00:00,"Prvt, bath, kitchen, living, entrnc",Brooklyn,Apartment,N,95,Private room,11213,3,1,4,100,95
1325961,2011-10-23 00:00:00,Perfect Spot while visiting NYC,Manhattan,Apartment,O,100,Entire home/apt,10029,3,1,2,100,100
1386717,2011-11-08 00:00:00,"Baby-friendly, Backyard, & Driveway",Brooklyn,Apartment,K,80,Entire home/apt,11225,3,1,1,100,80
3064095,2012-07-26 00:00:00,Bright Roomy Quiet Clean 3 bdr apt,Brooklyn,Apartment,M,90,Entire home/apt,11222,3,1,8,100,93
3066898,2012-07-26 00:00:00,Cozy 2Bedrm closeLGA nearJFK/NYC,Queens,Apartment,N,95,Entire home/apt,11369,3,1,15,100,96
3264768,2012-08-15 00:00:00,PrivateRoom/15 minutes to manhattan,Brooklyn,Apartment,L,85,Private room,11237,3,1,16,100,87
3672503,2012-09-25 00:00:00,"Park Slope, 2 bedrooms,kit and bath",Brooklyn,Apartment,O,100,Entire home/apt,11215,3,1,1,100,100
9351405,2013-10-10 00:00:00,SUPER CLEAN 2 BED CRASH PAD IN NYC!,Manhattan,Apartment,L,85,Entire home/apt,0,3,1,8,100,89
4956248,2013-02-03 00:00:00,"Bright, spacious 2 BR apartment",Brooklyn,Apartment,M,90,Entire home/apt,11222,3,1,3,100,93
5117939,2013-02-17 00:00:00,Urban Holiday...,Brooklyn,Apartment,L,85,Entire home/apt,11233,3,1,40,100,89
9113389,2013-09-29 00:00:00,2 BDRM Hinds Residential Suites LL,Brooklyn,Apartment,K,80,Entire home/apt,11233,3,1,23,100,83
9872248,2013-11-07 00:00:00,Entire Sunny 1BD flat in Brownstone,Brooklyn,Apartment,N,95,Entire home/apt,11233,3,1,31,100,95
14588919,2014-04-22 00:00:00,A Little Haven in Brooklyn Deux,Brooklyn,Apartment,K,80,Entire home/apt,11216,3,1,23,100,83
18818175,2014-07-24 00:00:00,Large Bedroom/Queen Bed,Manhattan,Apartment,O,100,Private room,10039,3,1,2,100,100
20632634,2014-08-28 00:00:00,"Cozy,clean & shared with breakfast",Manhattan,Apartment,I,70,Shared room,10128,3,1,3,100,73
31911671,2015-04-25 00:00:00,"Sunny, colorful , comfortable 3 BR",Manhattan,Apartment,M,90,Private room,10029,3,1,2,100,90
33588168,2015-05-17 00:00:00,Spacious apartment in east Harlem!,Manhattan,Apartment,O,100,Entire home/apt,10035,3,1,1,100,100
6772216,2013-06-06 00:00:00,Prvt Garden Flat 15mins/Manhattan,Brooklyn,House,L,85,Entire home/apt,11233,3,1,51,100,88
16567193,2014-06-09 00:00:00,Beautiful two bedroom garden apt.,Brooklyn,House,A,20,Private room,11236,3,1,1,100,20
28193427,2015-02-22 00:00:00,Three bedroom Apt Near Airport,Brooklyn,House,M,90,Entire home/apt,11208,3,1,7,100,94
7556987,2013-07-17 00:00:00,Fabulous UWS Apartment,Manhattan,Apartment,N,95,Entire home/apt,10025,4,1,4,100,95
18108212,2014-07-14 00:00:00,Jackson Room Stay Over Suite,Queens,Apartment,N,95,Entire home/apt,11412,4,1,22,100,96
34728662,2015-06-01 00:00:00,Beautiful three-bedroom apartment!,Manhattan,Apartment,I,70,Entire home/apt,10025,4,1,2,100,70
10014644,2013-11-14 00:00:00,Private Rooms @ Townhouse/Breakfast,Brooklyn,Bed & Breakfast,N,95,Private room,11215,4,1,15,100,97
6395228,2013-05-14 00:00:00,"Sunny, spacious 4BR Brooklyn house",Brooklyn,House,M,90,Entire home/apt,11209,5,1,4,100,90
7452455,2013-07-13 00:00:00,MANHATTAN 2 BR 10 MIN to DOWNTOWN!,Manhattan,Apartment,L,85,Entire home/apt,10035,6,1,54,100,87
7452455,2013-07-13 00:00:00,"5 BR, 2 BATH 10 MIN to CENTRAL PARK",Manhattan,Apartment,L,85,Entire home/apt,10027,11,1,5,100,85
3788933,2012-10-07 00:00:00,Artists' Brooklyn Railroad Apt.,Brooklyn,Apartment,N,95,Private room,11237,0,1,1,100,97
4873790,2013-01-28 00:00:00,"Big, Private Room in Spacious Apt",Manhattan,Apartment,M,90,Private room,10002,0,1,15,100,92
5909599,2013-04-13 00:00:00,Cute room in Astoria,Queens,Apartment,O,100,Private room,11105,0,1,9,100,100
14696924,2014-04-24 00:00:00,Cozy Room in Trendy East Village,Manhattan,Apartment,M,90,Private room,10009,0,1,6,100,90
12169,2009-04-03 00:00:00,"Dream Come True! Williamsburg, BK",Brooklyn,Apartment,M,90,Private room,11211,1,1,91,99,93
25533,2009-07-13 00:00:00,NYC Spacious Room East Village,Manhattan,Apartment,I,70,Private room,10003,1,1,14,99,72
25533,2009-07-13 00:00:00,NYC Spacious Room East Village (2),Manhattan,Apartment,M,90,Private room,10003,1,1,3,99,90
55289,2009-11-17 00:00:00,Room & Rooftop in Hells Kitchen!,Manhattan,Apartment,L,85,Private room,10036,1,1,29,99,88
61414,2009-12-09 00:00:00,#2~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,K,80,Entire home/apt,11238,1,1,44,99,82
61414,2009-12-09 00:00:00,#1~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,L,85,Entire home/apt,11238,1,1,48,99,86
61414,2009-12-09 00:00:00,#3~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,L,85,Entire home/apt,11238,1,1,49,99,86
61414,2009-12-09 00:00:00,#4~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,L,85,Entire home/apt,11238,1,1,40,99,89
62855,2009-12-13 00:00:00,Sunny Room in Modern Brooklyn Apt.,Brooklyn,Apartment,O,100,Private room,11205,1,1,11,99,100
66087,2009-12-27 00:00:00,just a nice place to stay 2,Brooklyn,Apartment,E,50,Entire home/apt,11209,1,1,2,99,50
66087,2009-12-27 00:00:00,Bay Ridge Brooklyn Safe Haven 2,Brooklyn,Apartment,L,85,Entire home/apt,11209,1,1,10,99,89
76055,2010-01-31 00:00:00,My Very Own Brooklyn Apartment,Brooklyn,Apartment,M,90,Entire home/apt,11226,1,1,11,99,92
141272,2010-06-09 00:00:00,Brooklyn Gem! Prospect Park Studio,Brooklyn,Apartment,M,90,Entire home/apt,11218,1,1,15,99,91
143759,2010-06-13 00:00:00,Spacious Room in Union Square,Manhattan,Apartment,K,80,Private room,10003,1,1,44,99,83
168417,2010-07-16 00:00:00,Serenity amidst the busy city,Manhattan,Apartment,H,65,Entire home/apt,10028,1,1,14,99,69
168417,2010-07-16 00:00:00,CENTRAL PARK LOFT all for YOU,Manhattan,Apartment,K,80,Entire home/apt,10028,1,1,99,99,83
169683,2010-07-17 00:00:00,Private Room in Shared Apt FLATIRON,Manhattan,Apartment,M,90,Private room,10001,1,1,76,99,92
178643,2010-07-23 00:00:00,Cozy one bedroom on Bedford Ave,Brooklyn,Apartment,N,95,Entire home/apt,11249,1,1,13,99,97
186452,2010-07-31 00:00:00,Luxury Manhattan stay-B&B prices!,Manhattan,Apartment,N,95,Private room,10033,1,1,30,99,97
190297,2010-08-03 00:00:00,UWS Duplex w/Patio near Columbia,Manhattan,Apartment,L,85,Private room,10025,1,1,15,99,89
192349,2010-08-05 00:00:00,Cute Mid-Century Bushwick sleeps 3!,Brooklyn,Apartment,O,100,Entire home/apt,11237,1,1,2,99,100
215764,2010-08-28 00:00:00,NYC FAB Midtown Private twin wCAT,Manhattan,Apartment,M,90,Private room,10016,1,1,64,99,92
220001,2010-09-01 00:00:00,Clean&Serene in Scenic Fort Greene,Brooklyn,Apartment,M,90,Private room,11205,1,1,256,99,94
242506,2010-09-22 00:00:00,The BLUE ROOM in Artist's B&B!,Brooklyn,Apartment,M,90,Private room,11211,1,1,119,99,92
265152,2010-10-18 00:00:00,1 room in 2BR spacious brownstone,Brooklyn,Apartment,O,100,Private room,11217,1,1,2,99,100
279078,2010-11-05 00:00:00,Historic Brooklyn Studio Apartment,Brooklyn,Apartment,N,95,Entire home/apt,11206,1,1,92,99,95
281343,2010-11-08 00:00:00,Large cozy and quiet private room,Brooklyn,Apartment,N,95,Private room,11225,1,1,18,99,96
293596,2010-11-20 00:00:00,Cozy private room in East Village!,Manhattan,Apartment,M,90,Private room,10009,1,1,12,99,91
314377,2010-12-09 00:00:00,Lower East Side 1bedroom apt in NYC,Manhattan,Apartment,K,80,Entire home/apt,10002,1,1,56,99,84
318967,2010-12-14 00:00:00,Cozy & bright studio in Brooklyn,Brooklyn,Apartment,N,95,Entire home/apt,11238,1,1,19,99,96
320538,2010-12-16 00:00:00,Bright+Spacious Williamsburg Abode!,Brooklyn,Apartment,M,90,Entire home/apt,11211,1,1,55,99,94
322641,2010-12-19 00:00:00,"Sunny Greenpoint Loft,Walk to Train",Brooklyn,Apartment,N,95,Private room,11222,1,1,14,99,99
322697,2010-12-19 00:00:00,Bedroom right near Union Square,Manhattan,Apartment,N,95,Private room,10003,1,1,18,99,96
439119,2011-03-13 00:00:00,Steps from Central Park: 1 BR Flat,Manhattan,Apartment,H,65,Entire home/apt,10025,1,1,3,99,67
439119,2011-03-13 00:00:00,Guggenheim Studio near Central Park,Manhattan,Apartment,K,80,Entire home/apt,10021,1,1,9,99,80
450050,2011-03-18 00:00:00,?Private Room Overlooking the Park?,Manhattan,Apartment,N,95,Private room,10027,1,1,45,99,97
576931,2011-05-10 00:00:00,Modern Room in East Village Bohemia,Manhattan,Apartment,M,90,Private room,10009,1,1,83,99,93
585166,2011-05-13 00:00:00,1 BDRM Apt Astoria-Weekend Sublease,Queens,Apartment,L,85,Entire home/apt,11102,1,1,21,99,89
733817,2011-06-23 00:00:00,Super clean big room in warm apt,Manhattan,Apartment,L,85,Private room,10002,1,1,41,99,87
733817,2011-06-23 00:00:00,super clean / spacious room in LES,Manhattan,Apartment,O,100,Private room,10002,1,1,1,99,100
747031,2011-06-26 00:00:00,SPACIOUS w/ Private Rooftop!,Brooklyn,Apartment,M,90,Private room,11249,1,1,27,99,93
777510,2011-07-04 00:00:00,Sleep in Quiet Heaven with Terrace,Manhattan,Apartment,O,100,Private room,10024,1,1,15,99,100
811597,2011-07-12 00:00:00,Quiet Beautiful Studio Apartment,Brooklyn,Apartment,M,90,Entire home/apt,11217,1,1,2,99,90
867225,2011-07-25 00:00:00,Couldn't Be Closer To Columbia Uni2,Manhattan,Apartment,M,90,Private room,10025,1,1,40,99,92
896918,2011-07-31 00:00:00,Entire 1.5 Br Apt- Prosp/Crown Hts,Brooklyn,Apartment,L,85,Entire home/apt,11216,1,1,12,99,87
909577,2011-08-02 00:00:00,Room On Bedford/ Heart Williamsburg,Brooklyn,Apartment,N,95,Private room,11211,1,1,27,99,96
933263,2011-08-07 00:00:00,Best Location in Manhattan!,Manhattan,Apartment,M,90,Private room,10002,1,1,48,99,93
1019635,2011-08-25 00:00:00,Modern & Clean East Village Apt!,Manhattan,Apartment,M,90,Private room,10009,1,1,108,99,91
1039149,2011-08-30 00:00:00,Private bedroom in a 2 bedroom apt,Manhattan,Apartment,M,90,Private room,10029,1,1,48,99,94
1197823,2011-09-23 00:00:00,Private Room in E. Williamsburg,Brooklyn,Apartment,N,95,Shared room,11206,1,1,12,99,98
1315849,2011-10-20 00:00:00,BEDFORD AV.  ROOM IN WILLIAMSBURG..,Brooklyn,Apartment,M,90,Private room,11211,1,1,4,99,90
1320808,2011-10-21 00:00:00,Master BR in Park Slope Brooklyn,Brooklyn,Apartment,M,90,Private room,11215,1,1,7,99,91
1378654,2011-11-06 00:00:00,Room in Cozy Brooklyn Nest,Brooklyn,Apartment,K,80,Private room,11226,1,1,1,99,80
1381533,2011-11-07 00:00:00,Penthouse apartment with roof deck,Brooklyn,Apartment,N,95,Entire home/apt,11216,1,1,4,99,95
1473459,2011-12-05 00:00:00,Cozy Studio in Brownstone Manhattan,Manhattan,Apartment,O,100,Entire home/apt,10026,1,1,3,99,100
1475239,2011-12-05 00:00:00,1 Bedroom on UWS Brownstone Block,Manhattan,Apartment,L,85,Private room,10024,1,1,42,99,89
1477833,2011-12-06 00:00:00,"Red Hook, Master Suite, FISHGRALA",Brooklyn,Apartment,M,90,Private room,11231,1,1,18,99,92
1483578,2011-12-07 00:00:00,stay a day/week/month queensize bed,Brooklyn,Apartment,K,80,Entire home/apt,11226,1,1,12,99,82
1525582,2011-12-21 00:00:00,private room with private bathroom,Brooklyn,Apartment,M,90,Private room,11222,1,1,52,99,93
1525582,2011-12-21 00:00:00,"Williamsburg, Brooklyn private room",Brooklyn,Apartment,N,95,Private room,11249,1,1,69,99,95
1553157,2011-12-31 00:00:00,Cozy Private Room in LES Apartment,Manhattan,Apartment,M,90,Private room,10002,1,1,12,99,91
1580799,2012-01-08 00:00:00,Charming UES ROOM for travellers,Manhattan,Apartment,M,90,Private room,10075,1,1,3,99,93
1586945,2012-01-09 00:00:00,Bright Sunny BR on Upper West Side,Manhattan,Apartment,O,100,Private room,10024,1,1,1,99,100
1675580,2012-01-30 00:00:00,"Park Slope, Brooklyn, NY",Brooklyn,Apartment,O,100,Entire home/apt,11215,1,1,2,99,100
1750663,2012-02-14 00:00:00,Great UES-Close to Everything!,Manhattan,Apartment,N,95,Private room,10028,1,1,41,99,96
1898038,2012-03-10 00:00:00,Private room in modern 2bedrm,Brooklyn,Apartment,O,100,Private room,11215,1,1,3,99,100
1913476,2012-03-13 00:00:00,Perfect Location Clean Enjoy&Relax,Manhattan,Apartment,N,95,Private room,10010,1,1,41,99,95
1915682,2012-03-13 00:00:00,"Sunny, cozy apt in Brooklyn Heights",Brooklyn,Apartment,M,90,Entire home/apt,11201,1,1,4,99,93
1984881,2012-03-21 00:00:00,"Deluxe Queen Bedroom, NY, NY",Manhattan,Apartment,O,100,Private room,10030,1,1,6,99,100
2033003,2012-03-29 00:00:00,Sleek Room in Trendy Location,Manhattan,Apartment,O,100,Private room,10003,1,1,1,99,100
2068365,2012-04-04 00:00:00,Best Bedroom with Private Bathroom,Brooklyn,Apartment,M,90,Private room,11211,1,1,64,99,90
2095964,2012-04-08 00:00:00,Sunny Studio in Prime Greenpoint Wb,Brooklyn,Apartment,N,95,Entire home/apt,11222,1,1,5,99,96
2124716,2015-05-24 00:00:00,Large BR w/Private Ent & Living Rm!,Brooklyn,Apartment,L,85,Private room,11215,1,1,3,99,87
2270624,2012-05-02 00:00:00,Sunny UWS Bedroom w Private Garden!,Manhattan,Apartment,M,90,Private room,10027,1,1,54,99,94
2274545,2012-05-02 00:00:00,Newly Renovated Studio Apartment,Queens,Apartment,M,90,Entire home/apt,11374,1,1,19,99,94
2290834,2012-05-04 00:00:00,"Manhattan beach,Brooklyn EntireHome",Brooklyn,Apartment,M,90,Entire home/apt,11235,1,1,16,99,90
2291324,2012-05-04 00:00:00,"Airy, Beautiful Apartment: Brooklyn",Brooklyn,Apartment,O,100,Entire home/apt,11209,1,1,12,99,100
2361715,2012-05-13 00:00:00,"Studio 54, Cozy Room For 2",Manhattan,Apartment,N,95,Private room,10019,1,1,61,99,95
2454519,2012-05-24 00:00:00,"Cute, Spacious, Close Trains & Park",Brooklyn,Apartment,O,100,Entire home/apt,11226,1,1,1,99,100
2639043,2012-06-14 00:00:00,Great Loft - Private Room & Bath,Brooklyn,Apartment,M,90,Private room,11218,1,1,78,99,94
2669926,2012-06-18 00:00:00,Private Queen Bed/Bathsuite,Brooklyn,Apartment,O,100,Private room,11226,1,1,1,99,100
2673296,2012-06-18 00:00:00,Private room in sunny 2 bedroom,Manhattan,Apartment,M,90,Private room,10009,1,1,8,99,91
2765138,2012-06-27 00:00:00,Urban Circus LOFT - Room w skylight,Brooklyn,Apartment,K,80,Private room,11237,1,1,7,99,80
2800191,2012-07-01 00:00:00,A Perfect Little Taste of Soho,Manhattan,Apartment,M,90,Private room,10012,1,1,104,99,94
2844616,2012-07-05 00:00:00,FUNKY SPACE IN BEAUTIFUL MANHATTAN!,Manhattan,Apartment,L,85,Entire home/apt,10029,1,1,79,99,87
2902496,2012-07-11 00:00:00,Sunny central Wmsburg Apartment,Brooklyn,Apartment,K,80,Entire home/apt,11211,1,1,1,99,80
2904960,2012-07-11 00:00:00,Cozy Private bedroom in Chelsea,Manhattan,Apartment,M,90,Private room,10011,1,1,164,99,91
2966854,2012-07-17 00:00:00,Trendy Loft in TRIBECA,Manhattan,Apartment,L,85,Private room,10007,1,1,8,99,87
3026064,2012-07-23 00:00:00,Williamsburg South Side,Brooklyn,Apartment,M,90,Private room,11249,1,1,3,99,93
3038687,2012-07-24 00:00:00,Large Studio w/ Entertainment Room!,Manhattan,Apartment,N,95,Entire home/apt,10024,1,1,12,99,96
3054386,2012-07-25 00:00:00,Perfect East Village NYC Location!,Manhattan,Apartment,L,85,Private room,10003,1,1,78,99,88
3064966,2012-07-26 00:00:00,BRIGHT BRAND NEW BEDROOM IN UWS,Manhattan,Apartment,M,90,Private room,10025,1,1,2,99,90
3088202,2012-07-29 00:00:00,"Sunny, Spacious, Perfect Location!",Brooklyn,Apartment,M,90,Private room,11231,1,1,2,99,90
3129020,2012-08-01 00:00:00,Slick Studio with High Ceilings,Manhattan,Apartment,N,95,Entire home/apt,10003,1,1,6,99,95
